RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	1032	61	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000	std::vector	5	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	20316	631	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	10000	std::vector	36	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	289668	6112	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100000	std::vector	483	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000000	Boost R-tree 1_86	2947215	60901	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000000	std::vector	6563	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	8	7	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	1291	62	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000	std::vector	4	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	18074	617	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	10000	std::vector	33	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	233123	6186	
