RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000000	std::vector	6073	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100	Boost R-tree 1_86	9	6	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	1323	61	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	25952	631	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	10000	std::vector	35	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	334744	6112	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100000	std::vector	445	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000000	Boost R-tree 1_86	3923287	60901	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000000	std::vector	5666	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	13	7	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	1631	62	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	23478	617	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	10000	std::vector	30	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	307646	6186	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100000	std::vector	468	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000000	Boost R-tree 1_86	3674383	61287	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000000	std::vector	5611	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	15	7	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	1711	63	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	26590	627	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	10000	std::vector	33	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	327122	6189	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100000	std::vector	489	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000000	Boost R-tree 1_86	3863843	61315	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000000	std::vector	5916	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100	Boost R-tree 1_86	35	6	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000	Boost R-tree 1_86	1589	69	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	10000	Boost R-tree 1_86	17034	679	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	10000	std::vector	28	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100000	Boost R-tree 1_86	191667	6871	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100000	std::vector	507	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000000	Boost R-tree 1_86	2111445	70866	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000000	std::vector	5878	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100	Boost R-tree 1_86	49	7	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	1000	Boost R-tree 1_86	1536	66	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	10000	Boost R-tree 1_86	16514	651	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	10000	std::vector	28	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100000	Boost R-tree 1_86	203297	6447	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100000	std::vector	503	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100	Boost R-tree 1_86	39	7	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000	Boost R-tree 1_86	2015	65	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	10000	Boost R-tree 1_86	32472	614	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	10000	std::vector	32	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100000	Boost R-tree 1_86	408229	6086	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100000	std::vector	516	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000000	Boost R-tree 1_86	4648735	61034	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000000	std::vector	5834	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100	Boost R-tree 1_86	29	7	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	1866	61	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	32530	607	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	10000	std::vector	36	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	406451	6135	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100000	std::vector	539	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000000	Boost R-tree 1_86	4771640	61055	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000000	std::vector	6013	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	36	7	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	1933	60	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	29213	628	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	10000	std::vector	33	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	364524	6197	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100000	std::vector	497	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000000	Boost R-tree 1_86	4475242	61299	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000000	std::vector	5818	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	38	7	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	1987	63	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	32507	610	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	10000	std::vector	34	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	408431	6159	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100000	std::vector	496	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000000	Boost R-tree 1_86	4845683	61068	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000000	std::vector	5612	8202	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100	Boost R-tree 1_86	69	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100	std::vector	329	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000	Boost R-tree 1_86	175	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000	std::vector	3015	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	10000	Boost R-tree 1_86	586	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	10000	std::vector	38897	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100000	Boost R-tree 1_86	1973	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100000	std::vector	443157	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000000	Boost R-tree 1_86	10879	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000000	std::vector	8486055	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100	Boost R-tree 1_86	38	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100	std::vector	305	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	82	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	1000	std::vector	2900	0	
IKDP5560_v143_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	129	0	
