RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100000	std::vector	647	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100	Boost R-tree 1_86	3	6	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	1618	67	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000	std::vector	2	8	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	29781	632	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	10000	std::vector	31	128	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	336654	6116	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100000	std::vector	265	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	1	7	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	1859	60	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000	std::vector	3	8	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	23672	628	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	10000	std::vector	28	128	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	306704	6197	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100000	std::vector	284	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	2	7	
